source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	The formation of small localized collection of eosinophiles (an eosinophilic microabscess) in the esophagus. Usually clusters of greater than or equal to 4 eosinophils are seen, that appear as exudates or white spots or white plaques.	HP:0410152	IAO:0000115	ar	تكوين تجمعات محلية صغيرة من الخلايا اليوزينية (مثل الخراج الدقيق اليوزيني) في المريء. تظهر عادةً تجمعات من 4 خلايا يوزينية أو أكثر، وتظهر كإفرازات أو بقع أو لويحات بيضاء.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased level of methylsuccinic acid in urine	HP:0410153	rdfs:label	ar	ارتفاع مستوى حمض الميثيل سكسينيك في البول	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The concentration of methylsuccinic acid in the urine, normalized for urine concentration, is above the upper limit of normal.	HP:0410153	IAO:0000115	ar	تركيز حمض الميثيل سكسينيك في البول، والمسجل مع تركيز البول، أعلى من الحد الأعلى للطبيعي.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased level of myristic acid in serum	HP:0410154	rdfs:label	ar	ارتفاع مستوى حمض الميريستيك في المصل	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An increase in the level of myristic acid in the serum.	HP:0410154	IAO:0000115	ar	زيادة في مستوى حمض الميريستيك في مصل الدم.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased level of N-acetylneuraminic acid in urine	HP:0410156	rdfs:label	ar	ارتفاع مستوى حمض N-أستيلنيورامينيك في البول	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An increase in the level of N-acetylneuraminic acid in the urine.	HP:0410156	IAO:0000115	ar	زيادة في مستوى حمض N-أستيلنيورامينيك في البول.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased level of N-acetylneuraminic acid in fibroblasts	HP:0410157	rdfs:label	ar	ارتفاع مستوى حمض N-أستيلنيورامينيك في الخلايا الليفية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An increase in the level of N-acetylneuraminic acid in cultured fibroblasts.	HP:0410157	IAO:0000115	ar	زيادة في مستوى حمض N-أستيلنيورامينيك في الخلايا الليفية المزروعة.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Defective interstrand cross-link repair	HP:0410166	rdfs:label	ar	خلل في إصلاح الروابط المستعرضة بين السلاسل	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A defect in the of the process of interstrand cross-link repair: removal of a DNA interstrand crosslink (a covalent attachment of DNA bases on opposite strands of the DNA) and restoration of the DNA. DNA interstrand crosslinks occur when both strands of duplex DNA are covalently tethered together (e.g. by an exogenous or endogenous agent), thus preventing the strand unwinding necessary for essential DNA functions such as transcription and replication.	HP:0410166	IAO:0000115	ar	خلل في عملية إصلاح الروابط المستعرضة بين السلاسل: إزالة الارتباط المستعرض للحمض النووي بين السلاسل (ارتباط تساهمي للأسس النووية في السلاسل المتقابلة للحمض النووي) واستعادة الحمض النووي. تحدث الارتباطات المستعرضة للحمض النووي عندما يكون كلا السلسلتين للحمض النووي الثنائي متربطتين تساهمياً معاً (مثل عند وجود عامل خارجي أو داخلي)، مما يمنع الانفصال الضروري للسلاسل للقيام بالوظائف الأساسية للحمض النووي مثل النسخ والتضاعف.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Abnormal morphology of the chest musculature	HP:0410167	rdfs:label	ar	شذوذ في شكل العضلات الصدرية	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Any abnormality of the chest muscles.	HP:0410167	IAO:0000115	ar	أي شذوذ في عضلات الصدر.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Abnormality of the back musculature	HP:0410168	rdfs:label	ar	شذوذ في عضلات الظهر	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Any abnormality of the back muscles.	HP:0410168	IAO:0000115	ar	أي شذوذ في عضلات الظهر.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Abnormal morphology of the shoulder musculature	HP:0410169	rdfs:label	ar	شذوذ في شكل عضلات الكتف	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Any abnormality of the shoulder muscles.	HP:0410169	IAO:0000115	ar	أي شذوذ في عضلات الكتف.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Compensatory head tilt to the left shoulder	HP:0031710	rdfs:label	ar	انحراف الرأس التعويضي نحو الكتف الأيسر	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A tendency to tilt the head towards the left shoulder to compensate for a limitation of eye movement.	HP:0031710	IAO:0000115	ar	ميلان الرأس تجاه الكتف الأيسر لتعويض وجود محدودية في حركة العين.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Asymmetric abdominal aortic aneurysm	HP:0031711	rdfs:label	ar	تمدد شرياني بطني غير متماثل	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An abdominal aortic aneurysm that is not symmetric around its axis (not axisymmetric).	HP:0031711	IAO:0000115	ar	تمدد في الشريان الأورطي البطني لا يتخذ شكل تماثلي حول محوره.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Constant exotropia	HP:0031713	rdfs:label	ar	حول وحشي دائم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A form of divergent strabismus (exotropia) in which the eye turns outward at all distances and at all times.	HP:0031713	IAO:0000115	ar	شكل من أشكال الحول الوحشي حيث تميل العين للخارج في جميع المسافات وفي جميع الأوقات.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Distance exotropia	HP:0031714	rdfs:label	ar	حول وحشي عند النظر للمسافات	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A type of divergent strabismus (exotropia) in which an eye tends to turn outwards (i.e., the eye squints) mainly when looking at distant objects. The eyes tend to remain straight when they look at near objects. Distance exotropia may be constant or intermittent.	HP:0031714	IAO:0000115	ar	نوع من الحول الوحشي حيث تميل الأنظار للخارج عند النظر إلى الأجسام البعيدة بينما تبقى مستقيمة عند النظر إلى الأجسام القريبة. قد يكون هذا النوع من الحول دائم أو متقطع.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Near exotropia	HP:0031715	rdfs:label	ar	حول وحشي عند النظر للقريب	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An intermittent exotropia where there is binocular single vision on distance fixation and exotropia at near (intermittent or constant).	HP:0031715	IAO:0000115	ar	حول وحشي متقطع حيث تظل الرؤية المجهرية سليمة عند التركيز على المسافات وتظهر الحول الوحشي عند النظر للأشياء القريبة (سواء كان متقطعاً أو دائماً).	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Cyclic exotropia	HP:0031716	rdfs:label	ar	حول وحشي دوري	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A type of exotropia (divergent strabismus) in which binocular single vision alternates with large angle exotropia in rhythmic cycle.	HP:0031716	IAO:0000115	ar	نوع من الحول الوحشي حيث تتناوب الرؤية المجمعة للعينين مع الحول الوحشي بزوايا كبيرة في دورة إيقاعية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Alternating exotropia	HP:0031717	rdfs:label	ar	حول وحشي متناوب	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	A type of exotropia in which either eye may be used for fixation.	HP:0031717	IAO:0000115	ar	نوع من الحول الوحشي حيث يمكن استعمال أي من العينين للتثبيت.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Consecutive exotropia	HP:0031718	rdfs:label	ar	حول خارجي متتالي	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Exotropia in an individual who has previously had esotropia or esophoria.	HP:0031718	IAO:0000115	ar	حول وحشي يظهر لدى الشخص الذي كان يعاني في السابق من حول داخلي أو انحراف للداخل.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	True distance exotropia	HP:0031719	rdfs:label	ar	حول وحشي حقيقي عند النظر إلى المسافات	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Exotropia (intermittent or constant) on distance fixation with binocular single vision on near fixation under all testing conditions. The accommodative convergence/accommodation (AC:A) ratio is within normal limits.	HP:0031719	IAO:0000115	ar	حول وحشي (سواء متقطع أو دائم) يظهر عند التركيز على المسافات مع الحفاظ على الرؤية المزدوجة عند التركيز القريب تحت جميع ظروف الاختبار. نسبة التقارب/الاستجابة البصرية تكون ضمن الحدود الطبيعية.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Simulated distance exotropia	HP:0031720	rdfs:label	ar	حول وحشي محاكي عند النظر إلى المسافات	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Exotropia (intermittent or constant) worse for distance fixation in which the near angle of deviation increases (or near exophoria becomes exotropia) with: (1) prolonged disruption of fusion and/or (2) elimination of accommodation.	HP:0031720	IAO:0000115	ar	حول وحشي (سواء متقطع أو دائم) يزداد سوءًا عند التركيز على المسافات حيث يتزايد الانحراف الزاوي عند القرب (أو يتحول الحول المخفي إلى حول ظاهر) مع: (1) تعطيل الانصهار لفترة طويلة و/أو (2) القضاء على التركيز البصري.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Hippocampal atrophy	HP:0410170	rdfs:label	ar	ضمور الحُصين	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Partial or complete wasting (loss) of hippocampus tissue that was once present.	HP:0410170	IAO:0000115	ar	فقدان جزئي أو كامل لأنسجة الحُصين التي كانت موجودة سابقاً.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased cotinine level	HP:0410171	rdfs:label	ar	ارتفاع مستوى الكوتينين	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased concentration of cotinine in urine.	HP:0410171	IAO:0000115	ar	زيادة في تركيز الكوتينين في البول.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Blood xenobiotic	HP:0410172	rdfs:label	ar	مادة دخيلة في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	The presence of a xenobiotic in blood.	HP:0410172	IAO:0000115	ar	وجود مادة دخيلة في الدم.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased circulating troponin I concentration	HP:0410173	rdfs:label	ar	زيادة تركيز التروبونين آي في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An increased concentration of tropnin I in the blood, which is a cardiac regulatory protein that controls the calcium mediated interaction between actin and myosin. Raised cardiac troponin concentrations are now accepted as the standard biochemical marker for the diagnosis of myocardial infarction.	HP:0410173	IAO:0000115	ar	زيادة في تركيز التروبونين آي في الدم، وهو بروتين قلبي ينظم التفاعل بين الأكتين والميوسين بوساطة الكالسيوم. يُعتبر زيادة تركيز التروبونين القلبي المعيار البيوكيميائي المعتمد لتشخيص احتشاء عضلة القلب.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased circulating troponin T concentration	HP:0410174	rdfs:label	ar	زيادة تركيز التروبونين تي في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An increased concentration of tropnin T in the blood, which is a cardiac regulatory protein that controls the calcium mediated interaction between actin and myosin. Raised cardiac troponin concentrations are now accepted as the standard biochemical marker for the diagnosis of myocardial infarction.	HP:0410174	IAO:0000115	ar	زيادة في تركيز التروبونين تي في الدم، وهو بروتين قلبي ينظم التفاعل بين الأكتين والميوسين بوساطة الكالسيوم. يُعتبر زيادة تركيز التروبونين القلبي المعيار البيوكيميائي المعتمد لتشخيص احتشاء عضلة القلب.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Abnormal circulating glucose-6-phosphate dehydrogenase concentration	HP:0410176	rdfs:label	ar	خلل في تركيز الجلوكوز-6-فوسفات ديهيدروجيناز المنتشر	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An anomaly in the level of glucose-6-phosphate dehydrogenase.	HP:0410176	IAO:0000115	ar	خلل في مستوى الجلوكوز-6-فوسفات ديهيدروجيناز.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Abnormal glucose-6-phosphate dehydrogenase level in blood	HP:0410177	rdfs:label	ar	خلل في مستوى الجلوكوز-6-فوسفات ديهيدروجيناز في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An anomaly in the level of glucose-6-phosphate dehydrogenase in the blood.	HP:0410177	IAO:0000115	ar	خلل في مستوى الجلوكوز-6-فوسفات ديهيدروجيناز في الدم.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	Increased glucose-6-phosphate dehydrogenase level in blood	HP:0410178	rdfs:label	ar	زيادة مستوى الجلوكوز-6-فوسفات ديهيدروجيناز في الدم	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
en	An increase in the level of glucose-6-phosphate dehydrogenase in the blood.	HP:0410178	IAO:0000115	ar	زيادة في مستوى الجلوكوز-6-فوسفات ديهيدروجيناز في الدم.	CANDIDATE	PAVS-Pipeline (GPT-4o)	ALGORITHM	2026-03-01	LLM-generated via PAVS pipeline
